Portfolio Manager ID,Property Name,Address,Postal Code,Primary Property Type - EPA Calculated,Property Floor Area (Buildings and Parking) (ft²),Year Built,Number of Buildings,Philadelphia Building ID,Electricity Use - Grid Purchase and Generated from Onsite Renewable Systems (kBtu),Natural Gas Use (kBtu),Fuel Oil #2 Use (kBtu),District Steam Use (kBtu),ENERGY STAR Score,Site EUI (kBtu/ft²),Source EUI (kBtu/ft²),Water Use (All Water Sources) (kgal),Total GHG Emissions (MtCO2e),Notes
3798065,crbuilding,1600 Washington Avenue,19146,Retail Store,50525,2008,1,884006130,939728.3,293314.9,Not Available,Not Available,98,24.4,64.5,Not Available,134.6,
3954726,Roosevelt Mall,2327-83 Cottman Ave,19149,Retail Store,313000,1960,1,882065510,7326065.6,2097491.6,Not Available,Not Available,96,30.1,80.5,1175.8,1039.1,
4124173,"IKEA US EAST,LLC 215",2206 South Columbus Blvd.,19148,Retail Store,315000,2004,1,882241000,13808002.3,4701584.4,Not Available,Not Available,91,58.8,122.1,3049.3,1484,
1548013,PHILADELPHIA NE (1809),11000 ROOSEVELT BLVD STE 3,19116,Retail Store,146378,2003,1,882070800,6738508.9,2124223,Not Available,Not Available,88,60.5,159.8,1240.3,966,
3114250,PHILA-COTTMAN (2418),7400 BUSTLETON AVE,19152,Retail Store,137054,2009,1,882131101,6813866.4,1314789,Not Available,Not Available,85,59.3,166.2,1423.7,932.7,
3958749,Overbrook Plaza,5610 Lancaster Ave,19125,Retail Store,70000,2002,1,882540000,2904713.1,175768,Not Available,Not Available,84,44,132.9,3312.6,377.1,
1548255,PHILA-BRIDESBURG (2075),2701 CASTOR AVE,19134,Retail Store,136940,2005,1,882070900,7967726.3,1961407.1,Not Available,Not Available,80,72.5,197.7,1271.2,1113.1,
2344541,3527,7101 Roosevelt Blvd,19149,Retail Store,70110,1980,1,882074000,2901472.7,541100,Not Available,Not Available,79,49.1,138.1,477,396.1,
1547807,PHILADELPHIA SE (1443),1 MIFFLIN ST,19148,Retail Store,135033,2002,1,882055480,7249524.2,2514219.1,Not Available,Not Available,79,72.3,188.1,1357.8,1051.5,
3681473,lowes 1848,9701 EAST ROOSEVELT BLVD.,19114,Retail Store,115928,2004,1,882241900,8026620.8,1681438.7,Not Available,Not Available,79,83.7,232.6,42.8,1105.7,
1548288,PHILADELPHIA WEST (2124),4000 MONUMENT RD,19131,Retail Store,160219,2007,1,882150610,10005666.1,2479585.1,Not Available,Not Available,76,77.9,212.3,2470.8,1398.7,
3824196,Andorra Shopping Center,701 E Cathedral Rd &quot;Henry Avenue &amp; Cathedral Road&quot;,19128,Retail Store,80200,1953,1,882116500,3392181.4,120058,Not Available,Not Available,75,43.8,134.4,346.6,436,
3769239,Walmart Store #01-5103,"4600 Roosevelt Blvd., Bldg G",19124,Retail Store,109554,2003,1,882181540,6616789.2,1650347.8,Not Available,Not Available,74,75.5,205.5,795.6,925.5,
2343876,3454,900 Orthodox St,19124,Retail Store,85221,1980,1,882082000,3909227.3,Not Available,Not Available,Not Available,73,45.9,144,255,495.1,
2344443,7198,3301 Aramingo Avenue,19134,Retail Store,65264,1978,1,882125300,3084993.9,Not Available,Not Available,Not Available,72,47.3,148.4,142,390.7,
4104003,Abbotts Square,530 S 2nd St,19147,Retail Store,36662,1986,1,883407500,1744815.6,Not Available,Not Available,Not Available,72,47.6,149.4,Not Available,221,
2344012,3964,3000 Island Avenue,19153,Retail Store,91313,1999,1,882148910,4191099.5,Not Available,Not Available,Not Available,71,45.9,144.1,12,530.7,
3892502,Cotswold Group - Hunting Park Plaza,700 East Hunting Park Avenue,19124,Retail Store,82617,1990,0,882050755,5102263.9,Not Available,Not Available,Not Available,69,61.8,193.9,166.6,646.1,
3685746,#4101 S Philadelphia,1651 Christopher Columbus Blvd,19148,Retail Store,126922,1994,1,882055160,5858799.8,3306190.9,Not Available,Not Available,67,72.2,172.3,833.8,917.4,
2343414,9382,8800 Frankford Avenue,19136,Retail Store,79854,1999,1,882069010,3919074.4,12500,Not Available,Not Available,63,49.2,154.3,771,497,
3772615,Walmart Store #01-2650,#1 Franklin Mills Road,19154,Retail Store,131498,1998,1,N/A,11681684.9,3011954.8,Not Available,Not Available,61,111.7,303,1339.4,1639.2,
3681478,lowes 2378,1500 NORTH 50TH STREET,19131,Retail Store,117132,2008,1,882920201,10406374.8,1147909.7,Not Available,Not Available,60,98.6,289.3,237,1378.7,
3681476,lowes 1849,2106 S CHRISTOPHER COLUMBUS BLVD,19148,Retail Store,115928,2004,1,882241100,10524133.2,990809.1,Not Available,Not Available,59,99.3,294,645.2,1385.3,
3681479,lowes 2732,3800 ARAMINGO AVENUE,19137,Retail Store,118008,2009,1,882125402,10230861.5,1283245,Not Available,Not Available,58,97.6,283.6,589.3,1363.7,
3594195,#4166 Phil/Oregon Ave,2200 Oregon Avenue,19145,Retail Store,114840,2004,1,882245100,7038045,1974066.7,Not Available,Not Available,54,78.5,210.5,481.2,996.1,
3727405,#6866 Bustleton Ave,815-25 Hendrix Street,19116,Retail Store,104424,2007,1,882095030,6160577.5,5131275.2,Not Available,Not Available,46,108.1,236.8,480.3,1052.5,
3685748,#4150 Port Richmond,2539 Castor Avenue,19134,Retail Store,114660,2001,1,882059510,8197439.2,2275034.5,Not Available,Not Available,43,91.3,245.3,3647.3,1158.8,
3788641,FORMAN MILLS 113,3500 ARAMINGO AVE,19134,Retail Store,53668,1988,1,882125501,3294093.9,Not Available,Not Available,Not Available,39,61.4,192.7,297.5,417.2,
3685747,#4112 Roosevelt,4640 SE Roosevelt Boulevard,19124,Retail Store,133240,1995,1,882181570,10274507.8,3190845.2,Not Available,Not Available,38,101.1,267.3,1495.8,1470.4,
3815264,Northeast Shopping Center,9173-75 E Roosevelt Boulevard,19114,Retail Store,69842,1961,1,882093500,5982225.5,40790.1,Not Available,Not Available,8,86.2,269.6,268.4,759.8,
3956428,FORMAN MILLS 103,401 ADAMS AVE,19120,Retail Store,60000,1985,1,882181620,6624705.1,Not Available,Not Available,Not Available,5,110.4,346.7,216.4,838.9,
3760838,Devon Self Storage Oregon,12 East Oregon Ave,19148,Self-Storage Facility,160000,1920,1,884140610,6730.9,117955.9,Not Available,Not Available,Not Available,0.8,0.9,125.3,7.2,
3772904,All City Self Storage,5500 Sansom Street,19137,Self-Storage Facility,70506,1935,1,884247200,74881.1,8022.4,Not Available,Not Available,Not Available,1.2,3.5,0.1,9.9,
3783067,"CRAMCO, INC. WEIKEL STREET BUILDING",2916 Weikel Street,19134,Self-Storage Facility,67550,1930,1,884671900,241967.4,Not Available,Not Available,Not Available,Not Available,3.6,11.2,Not Available,30.6,
3993418,549,777 Mayfair Street,19124,Self-Storage Facility,99236,2004,1,884119600,165372.8,337595.2,Not Available,Not Available,Not Available,5.1,8.8,17.9,38.8,
4096234,5400 Eadom Street,5400 Eadom Street,19137,Self-Storage Facility,150988,1920,1,884212501,172800.1,657529,Not Available,Not Available,Not Available,5.5,8.2,44.1,56.8,
3760060,Manayunk Self Storage,116 Fountain Street,19127,Self-Storage Facility,106000,1903,2,884083300,834957.7,Not Available,Not Available,Not Available,Not Available,7.9,24.7,61.7,105.7,
3949158,Locker Room Self Storage,2001 W Erie Ave,19140,Self-Storage Facility,95459,2007,1,884069000,682244.1,129070.1,Not Available,Not Available,Not Available,8.5,23.9,77.5,93.3,
3959542,Riverside Mr. Storage,5026 Ridge Ave,19128,Self-Storage Facility,18000,2000,2,884083010,147828.7,5478.2,Not Available,Not Available,Not Available,8.5,26.1,Not Available,19,
3774014,Metro Storage East LLC-IS,2240 Island Ave.,19142,Self-Storage Facility,109580,1927,1,884791940,753500.6,323197.2,Not Available,Not Available,Not Available,9.8,24.7,14.9,112.6,
4096072,Devon/Belmont LLC,1300 Belmont Ave.,19104,Self-Storage Facility,150000,1950,1,884220000,63299.1,1469788.2,Not Available,Not Available,Not Available,10.2,11.6,61.8,86,
3989966,Juniata,4123 &quot;G&quot; St.,19124,Self-Storage Facility,59850,2005,1,884114205,516701.7,221388.6,Not Available,Not Available,Not Available,12.3,31,25.4,77.1,
3989904,Fox Chase,1333 Rhawn St.,19111,Self-Storage Facility,71945,2005,1,884222525,446874.4,437348.2,Not Available,Not Available,Not Available,12.3,25.9,359.1,79.8,
3989969,Oak Lane,1499 66th Ave.,19126,Self-Storage Facility,67500,2006,1,884332560,513485.9,330995.9,Not Available,Not Available,Not Available,12.5,29,8.4,82.6,
3989965,Tacony,6371 Keystone St.,19135,Self-Storage Facility,58500,2005,1,884177795,409844.7,406842.3,Not Available,Not Available,Not Available,14,29.3,0.1,73.5,
3989970,Frankford,3300 Frankford Ave,19134,Self-Storage Facility,63000,2007,1,884202501,537822.3,357889.9,Not Available,Not Available,Not Available,14.2,32.8,8.4,87.1,
4142072,U-Haul Moving and Storage of South Philadelphia (1201-21),1201-21 Washington Ave,19147,Self-Storage Facility,99140,1907,1,884005170,737544.1,726421.9,Not Available,Not Available,Not Available,14.8,31.1,36.6,137.3,
3989967,Germantown,6224 Germantown Ave.,19144,Self-Storage Facility,67500,2005,1,884926200,555530.6,453303.3,Not Available,Not Available,Not Available,14.9,32.9,8.9,94.5,
3989968,Temple,1221 N. Broad Street,19122,Self-Storage Facility,56873,2007,1,884571850,683014.2,333550.2,Not Available,Not Available,Not Available,17.9,43.9,35.1,104.2,
4139950,U-Haul Moving and Storage of South Philadelphia (1135),1135 Washington Ave,19147,Self-Storage Facility,70200,1907,1,884005160,961398.2,1049440.4,Not Available,Not Available,Not Available,28.6,58.7,98.5,184.4,
3892150,599,501 Callowhill Street,19123,Self-Storage Facility,97639,1999,1,884028510,2178017.8,1252957.6,Not Available,Not Available,Not Available,35.1,83.5,69.9,342.3,
3928100,Atelier Storage,1330 N. 30th Street,19121,Self-Storage Facility,57023,1977,0,886906606,2044560.8,Not Available,Not Available,Not Available,Not Available,35.9,112.6,Not Available,258.9,
3698453,Port Richmond Self Storage Corp.,2625 Wheatsheaf Lane,19137,Self-Storage Facility,45912,1969,2,884205000,976198.4,724020.4,Not Available,Not Available,Not Available,37,83.3,145.8,162,
3830539,U-Haul Moving and Storage of Philadelphia,314-22 N 13th ST,19107,Self-Storage Facility,97540,1910,1,884033000,1501681.3,2452571.4,Not Available,Not Available,Not Available,40.5,74.7,58.8,320.4,
3673605,ez storage,7245 state road,19136,Self-Storage Facility,85350,2006,5,884256025,4137926.9,111458.4,Not Available,Not Available,Not Available,49.8,153.6,274.3,529.9,
3760835,Devon Self Storage Allegheny,1831 West Allegheny Ave,19132,Self-Storage Facility,210000,1920,1,884067430,9417.1,12937261.4,Not Available,Not Available,Not Available,61.7,64.8,Not Available,687.8,
3884250,Bala Nursing & Rehabilitation Center,4001 Ford Rd.,19131,Senior Care Community,44101,1988,1,881446500,3839974,43002.5,Not Available,Not Available,Not Available,88,274.4,77.1,488.6,
3790272,Caring Heart Rehabilition and Nursing Center,6445 Germantown Ave,19119-2345,Senior Care Community,140000,1955,1,881447300,7695622.7,8320136.7,Not Available,Not Available,Not Available,114.4,235,7989.6,1416.2,
3882111,Care Pavilion Nursing,6212 Walnut Street,19139,Senior Care Community,98723,1972,1,881446200,10159410.8,5749757.1,Not Available,Not Available,Not Available,161.1,384.3,15965.8,1591.8,
3862600,York Nursing And Rehabilitation Center,7107 Old York Road,19126,Senior Care Community,60330,1982,1,881447800,4598854,7092281,Not Available,Not Available,Not Available,193.8,362.8,13174.6,958.8,
3874380,Fairview Care Center,184 bethlehem pike,19118,Senior Care Community,69888,1930,1,881435900,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,
3856177,Arbor Terrace,495 E. Abington Ave.,19118,Senior Care Community,42600,1970,4,881421350,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,
3893019,Holy Redeemer Health System - Verree Rd,8580 Verree Rd,19046,Senior Care Community,366000,1981,1,881448900,16178271,Not Available,Not Available,Not Available,97,44.2,138.8,26683,2048.8,
3892802,Maplewood Nursing,125 West Schoolhouse Lane,19144,Senior Care Community,50797,1975,1,881447201,1518253,3749442.9,Not Available,Not Available,95,103.7,171.4,8534.8,391.3,
3959249,Somerton Center Nursing Home,650 Edison ave.,19116,Senior Care Community,250000,1935,1,881436010,4945335.7,3829225,Not Available,Not Available,86,35.1,78.2,5840.4,829.5,
3963240,Oakwood Healthcare,2109 Red Lion Road,19115,Senior Care Community,75080,1967,1,881435100,4338497.9,4596346.7,Not Available,Not Available,49,119,245.7,5464.6,793.3,
3796514,AHF/MONTGOMERY INC,600 w cheltenham av,19126,Senior Care Community,73382,1977,1,881447900,4804355.3,6970372.8,Not Available,Not Available,37,160.5,305.3,15297.2,978.3,
4096892,CSE Centennial Village,4400 West Girard Ave,19104,Senior Care Community,75972,1978,1,881437000,5256128,1660584.5,Not Available,Not Available,36,91,240.2,5664.2,753.7,
3795640,Simpson House Inc.,2101 Belmont Ave.,19131,Senior Care Community,275276,1899,1,881446000,10244646,21234449.3,Not Available,Not Available,29,114.4,197.9,19132.2,2424.4,
3892949,Ciliveden Nursing,6400 Greene Street,19119,Senior Care Community,58899,1984,1,881436651,4535964,4160423.4,Not Available,Not Available,26,147.6,316,619878.7,795.2,
3672870,rivers edge,9501 state road,19114,Senior Care Community,53009,1986,1,881435201,3742373.7,1671574.7,Not Available,Not Available,22,102.1,254.8,4662.1,562.6,
3894558,Tucker House Nursing,1001 Wallace Street,19123,Senior Care Community,64752,1978,1,881444100,6262541.8,4073344.4,Not Available,Not Available,10,159.6,369.7,10060.4,1009.3,
3857967,GT Penn & LTSR,625 East Wisteria St,19144,Senior Care Community,182687,1980,2,776008020; 776008030,10311964.8,Not Available,Not Available,15480186.6,6,141.2,279.2,10166.1,2676.5,
3891004,Delaware Valley Veterans Home,2701 Southampton Road,19154,Senior Care Community,124236,1975,1,881449800,8634420.8,9445348.1,Not Available,Not Available,2,145.5,298.1,4124.4,1594.7,
3389438,Philadelphia Nursing Home,2300 Poplar St.,19130,Senior Care Community,347543,1950,4,881444600,16001959.3,24903297.7,Not Available,Not Available,1,117.7,219.8,13188.2,3348.1,
3773617,Union League of Philadelphia,140 S Broad St.,19102,Social/Meeting Hall,221044,1865,1,883701500,15851009,18791615.1,Not Available,Not Available,Not Available,156.7,314.4,13035.9,3004.6,
3893230,La Salle #5 (Hayman/Gola),2140 Cottage Lane,19144,Stadium (Closed),94000,1972,1,776512000,7924984.2,8645061.8,Not Available,Not Available,Not Available,176.3,361.3,2443.7,1462.4,
3638081,Lincoln Financial Field,One Lincoln Financial Field Way,19148,Stadium (Open),1403194,2003,1,788023020,36842332.4,Not Available,Not Available,Not Available,Not Available,26.3,82.4,13289.1,4665.6,
3819941,Citizens Bank Park,1 Citizens Bank Way,19148,Stadium (Open),1250000,2004,1,788020010,77902272.2,72132109.6,Not Available,Not Available,Not Available,120,256.3,41729.9,13693.5,
3635022,Kawin LLC,3501 Cedar Street,19134,Strip Mall,52261,1983,2,882059600,118427.8,Not Available,Not Available,Not Available,Not Available,2.3,7.1,1.5,15,
3772884,Rising Sun Plaza,5675 Rising Sun Avenue,19120,Strip Mall,243470,1979,1,882086000,13070372.3,Not Available,Not Available,Not Available,Not Available,53.7,168.6,2882.5,1655.2,
3966490,Hope Plaza,2101-49 West Lehigh Ave,19132,Strip Mall,115000,1986,7,882042235,9897417,Not Available,Not Available,Not Available,Not Available,86.1,270.2,Not Available,1253.4,
4056192,"Market Square Plaza I , LLC",7700-7782 Crittenden Street,19118,Strip Mall,113316,1972,4,882040300,14682354.6,Not Available,Not Available,Not Available,Not Available,129.6,406.8,3879.4,1859.3,
4055796,Pathmark Store 6556,4160 Monument Road,19131,Supermarket/Grocery Store,67133,1980,1,882092500,10517336.5,7013557.3,Not Available,Not Available,Not Available,261.1,601.6,4243,1704.1,
1973985,Shop Rite of Parkside Plaza,5200 Jefferson Street,19131,Supermarket/Grocery Store,68325,2008,1,882920300,9872840.4,8092303.5,Not Available,Not Available,92,262.9,578.1,2542.3,1679.8,
2958969,6468 Philadelphia,Unit D 2550 Grant Ave.,19103,Supermarket/Grocery Store,79898,2001,1,882069750,7631074.5,3351243.2,Not Available,Not Available,90,137.5,343.9,7750.7,1144.3,
1973983,Shop Rite of Roxborough,6901 Ridge Avenue,19128,Supermarket/Grocery Store,54844,1990,1,882117000,9298068.5,4847214.3,Not Available,Not Available,86,257.9,625.1,1300.9,1434.8,
1260382,07747-Red Lion,920 Red Lion Road,19115,Supermarket/Grocery Store,72048,1997,1,882875620,10174188.2,4619300,Not Available,Not Available,76,205.3,510.7,773,1533.6,
1260373,07725-Pennypack Circle,8200 Roosevelt Blvd,19152,Supermarket/Grocery Store,50256,2002,1,882067000,7864025.4,3232300.2,Not Available,Not Available,75,220.8,558.9,830,1167.4,
1260705,07704-Harbison,6601 Roosevelt Blvd.,19149,Supermarket/Grocery Store,52380,1980,1,882129500,8641609.9,3450099.7,Not Available,Not Available,69,230.8,587.2,629,1277.4,
4092245,Superfresh Store 2726,1601 South Christopher Columbus B,19148,Supermarket/Grocery Store,61506,1999,1,882055190,10506609.1,4542000.1,Not Available,Not Available,66,244.7,613.9,598.4,1571.6,
1260775,07715-Oregon & 19th,1901 Johnston Street,19145,Supermarket/Grocery Store,49514,2003,1,882351850,7396567.7,3630500,Not Available,Not Available,64,222.7,546.1,1201,1129.4,
1973980,Shop Rite of Island Avenue,2946 Island Avenue,19153,Supermarket/Grocery Store,59502,1995,1,882090000,11228544,5613154.7,Not Available,Not Available,63,283,691.6,1692.6,1719.9,
4055800,Food Basics Store 3510,8960 (8920) Frankford Ave,19136,Supermarket/Grocery Store,38608,1999,1,882099700,6596897.3,2733099.8,Not Available,Not Available,61,241.7,610.9,20.2,980.5,
4092246,Pathmark Store 6532,3001 Grays Ferry Avenue,19146,Supermarket/Grocery Store,56549,1988,1,882051606,10510434,3042499.9,Not Available,Not Available,59,239.7,640.1,2123,1492.5,
3669806,Acme at Academy Plaza,3200 Red Lion Rd,19114,Supermarket/Grocery Store,50918,1981,1,882097600,8283135,3267429.3,Not Available,Not Available,58,226.8,578.2,501.2,1222.4,
4092251,Pathmark Store 2723,85 FRANKLIN MILLS BLVD,19154,Supermarket/Grocery Store,56508,1999,1,882691015,10009252.1,4234799.7,Not Available,Not Available,58,252.1,634.9,772,1492.2,
4092248,Pathmark Store 6564,840 Cottman Ave,19111,Supermarket/Grocery Store,57644,1996,1,882523400,10300950.8,5030699.9,Not Available,Not Available,57,266,652.8,617.9,1571.5,
